시군구,시장명,점포명,점포(ID),분류,소재지도로명주소,소재지지번주소,위도,경도,전화번호,홈페이지,배달서비스,취급품목,주력상품,비고,데이터기준일자
북구,말바우시장,재일상회,664,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17292327,126.9213815,,,N,채소,"고구마, 버섯",,2021-09-15
북구,말바우시장,담양상회,665,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17291229,126.9213742,,,N,채소,각종 채소,,2021-09-15
북구,말바우시장,지영이네,666,도소매,광주광역시 북구 서방로81번길 7 지영이네숙녀복 지영이네숙녀복,광주광역시 북구 우산동 189-39,35.17289832,126.9213608,,,N,의류,여성의류,,2021-09-15
북구,말바우시장,팔팔쇼핑,667,도소매,광주광역시 북구 중문로10번길 52,광주광역시 북구 우산동 185-8,35.17300676,126.9210909,,,N,의류,"아동복, 기타",,2021-09-15
북구,말바우시장,믿음상회,668,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17287237,126.9213571,,,N,채소,각종 채소 및 나물,,2021-09-15
북구,말바우시장,카페오늘,669,"음식점, 기타",광주광역시 북구 중문로10번길 52,광주광역시 북구 우산동 185-8,35.17300676,126.9210909,,,N,디저트,"파이, 콩나물라면",,2021-09-15
북구,말바우시장,부부건강랜드,670,도소매,광주광역시 북구 서방로63번길 24,광주광역시 북구 우산동 184-30,35.17298215,126.9213962,,,N,건강기능보조식품,"인삼, 약초",,2021-09-15
북구,말바우시장,해풍상회,671,도소매,광주광역시 북구 서방로73번길 21,광주광역시 북구 우산동 185-9,35.17289366,126.9210546,062-267-5135,,N,"해물, 생선요리","홍어, 조기",,2021-09-15
북구,말바우시장,예송,672,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17300111,126.921395,,,N,액세서리,"목걸이, 마스크",,2021-09-15
북구,말바우시장,맞춤·수선,673,기타,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17303505,126.9213852,,,N,의류,의류수선,,2021-09-15
북구,말바우시장,순자네커피,674,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17304602,126.9214181,,,N,"커피, 디저트","커피, 슬러시",,2021-09-15
북구,말바우시장,초원팥죽,675,음식점,광주광역시 북구 서방로73번길 21,광주광역시 북구 우산동 185-9,35.17289366,126.9210546,062-261-4125,,N,죽,"팥죽, 바지락칼국수",,2021-09-15
북구,말바우시장,대호상회,676,도소매,광주광역시 북구 금녕길 23,광주광역시 북구 두암동 856-5,35.17304702,126.9214316,,,N,채소,각종 채소,,2021-09-15
북구,말바우시장,진흥수산,677,도소매,광주광역시 북구 서방로81번길 27,광주광역시 북구 우산동 190-2,35.17307297,126.9214096,,,N,수산물,"조기, 병어, 젓갈",,2021-09-15
북구,말바우시장,보광상회,678,도소매,광주광역시 북구 서방로73번길 19,광주광역시 북구 우산동 185-14,35.17275942,126.9210197,062-262-1743,,N,반찬,"젓갈, 기름",,2021-09-15
북구,말바우시장,꽃붕어상회,679,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.17304103,126.9213754,,,N,"과일, 채소",각종 과일 및 채소,,2021-09-15
북구,말바우시장,지용상회,680,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287109,126.9203263,,,N,도소매,"부추,쪽파,대파,감자",,2021-09-15
북구,말바우시장,팔도상회,681,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286999,126.9203156,,,N,도소매,고추,,2021-09-15
북구,말바우시장,제일젓갈,682,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287383,126.9203122,,,N,도소매,"밴댕이무침,오징어젓갈",,2021-09-15
북구,말바우시장,농수산상회,683,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287821,126.9203015,,,N,도소매,"갈치,조기",,2021-09-15
북구,말바우시장,건어물,684,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287712,126.9202974,,,N,도소매,먹태,,2021-09-15
북구,말바우시장,민물해초,685,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287547,126.9202934,,,N,도소매,마른오징어,,2021-09-15
북구,말바우시장,부부홍어 전문점(계영제과),686,도소매,광주광역시 북구 동문대로85번길 8,광주광역시 북구 우산동 231-70,35.17287602,126.920286,,,N,도소매,홍어,,2021-09-15
북구,말바우시장,광명상회,687,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286999,126.920284,,,N,도소매,밤,,2021-09-15
북구,말바우시장,순창농산물,688,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287163,126.9202847,,,N,도소매,각종 채소,,2021-09-15
북구,말바우시장,보훈씨푸드,689,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17287109,126.9202968,,,N,도소매,"새우,낙지,전복",,2021-09-15
북구,말바우시장,부덕상회,690,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286396,126.9203008,,,N,도소매,"쪽파,무,도라지",,2021-09-15
북구,말바우시장,마른생선,691,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286341,126.9203015,,,N,도소매,"서대,양태",,2021-09-15
북구,말바우시장,염산영광호,692,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286451,126.9203068,,,N,도소매,"참민어,참돔,홍어",,2021-09-15
북구,말바우시장,원조명태포,693,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17290185,126.9203258,,,N,도소매,명태,,2021-09-15
북구,말바우시장,양말나라,694,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17291774,126.9203265,,,N,도소매,양말,,2021-09-15
북구,말바우시장,복흥상회,695,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17293145,126.9203184,,,N,도소매,"명태포,더덕",,2021-09-15
북구,말바우시장,이삭상회,696,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17293145,126.9203191,,,N,도소매,"우엉,연근,메추리알",,2021-09-15
북구,말바우시장,태양상회,697,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295063,126.9203291,,,N,도소매,연근,,2021-09-15
북구,말바우시장,다영이네,698,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295173,126.9203251,,,N,도소매,빵,,2021-09-15
북구,말바우시장,말바우버섯,699,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295227,126.9203392,,,N,도소매,전골용버섯,,2021-09-15
북구,말바우시장,커피나무 cafe,700,음식점,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17295337,126.9203493,062-523-0365,,N,카페,아메리카노.카페라떼,,2021-09-15
북구,말바우시장,진 축산유통,701,도소매,광주광역시 북구 동문대로97번길 63,광주광역시 북구 우산동 184-8,35.17294899,126.920358,062-261-3030,,N,식육점,돼지고기,,2021-09-15
북구,말바우시장,금복축산 할인마트,702,도소매,광주광역시 북구 서방로73번길 33,광주광역시 북구 우산동 184-9,35.17294022,126.9203513,062-266-8611,,N,도소매,돼지고기,,2021-09-15
북구,말바우시장,인덕청과,703,도소매,	광주광역시 북구 서방로73번길 47 ,광주광역시 북구 우산동 182-25,35.17292761,126.9203466,,,N,과일,귤.사과,,2021-09-15
북구,말바우시장,완도형제상회,704,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17292706,126.9203439,,,N,수산물,멸치.돌김,,2021-09-15
북구,말바우시장,신흥상회,705,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17290678,126.9203493,,,N,야채,쪽파.배추,,2021-09-15
북구,말바우시장,제일사숙녀복,706,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17290678,126.9203385,,,N,도소매,숙녀복,,2021-09-15
북구,말바우시장,영광수산,707,도소매,광주광역시 북구 동문대로97번길 50,광주광역시 북구 우산동 191-20,35.1729013,126.9203506,,,N,수산물,조기.오징어,,2021-09-15
북구,말바우시장,창평상회,708,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286295,126.9203222,,,N,도소매,"파,쪽파.고구마",,2021-09-15
북구,말바우시장,수건천지,709,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17286569,126.9203216,,,N,수산물,조기.오징어,,2021-09-15
북구,말바우시장,동신생약,710,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17285583,126.9203129,,,N,약재,구기자.산수유,,2021-09-15
북구,말바우시장,마리아 상회,711,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.17285199,126.9203296,,,N,도소매,꽈리고추.홍고추,,2021-09-15
북구,말바우시장,바우상회,712,도소매,광주광역시 북구 동문대로97번길 23,광주광역시 북구 우산동 190-4,35.17290735,126.9203645,,,N,도소매,오이고추,,2021-09-15
북구,말바우시장,덕남골,713,도소매,광주광역시 북구 동문대로85번길 62(우산동),광주광역시 북구 우산동 185-23,35.1729057,126.9203464,,,N,도소매,고구마.감자.양파,,2021-09-15
북구,말바우시장,영암상회,714,도소매,광주광역시 북구 동문대로 87-1,광주광역시 북구 우산동 231-67,35.1729375,126.9203719,,,N,도소매,토마토.밀감.바나나,,2021-09-15
북구,말바우시장,서울아울렛,715,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160727,126.9215701,,,N,도소매,의류,,2021-09-15
북구,말바우시장,풍년떡집,716,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160241,126.921576,062-261-3131,,N,도소매,떡,,2021-09-15
북구,말바우시장,트윈스안경,717,도소매,광주광역시 북구 서방로 80,광주광역시 북구 우산동 188-5,35.17145296,126.9212282,062-522-0732,,N,도소매,안경,,2021-09-15
북구,말바우시장,보떼,718,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160969,126.9215857,062-267-7511,,N,도소매,화장품,,2021-09-15
북구,말바우시장,착한고기,719,도소매,광주광역시 북구 서방로 79,광주광역시 북구 우산동 189-19,35.17169621,126.9213852,,,N,도소매,생고기,,2021-09-15
북구,말바우시장,토종약재 도매상회,720,도소매,광주광역시 북구 서방로 79,광주광역시 북구 우산동 189-19,35.1716869,126.9213778,062-265-5375,,N,도소매,약재,,2021-09-15
북구,말바우시장,오븐에 구운 황금닭,721,도소매,광주광역시 북구 서방로 79,광주광역시 북구 우산동 189-19,35.17169292,126.9214047,062-251-1020,,N,도소매,닭,,2021-09-15
북구,말바우시장,의성한의원,722,한의원,광주광역시 북구 서방로 77-1 2층,광주광역시 북구 우산동 189-54,35.1717942,126.9212263,062-573-9777,,N,한의원,한의원,,2021-09-15
북구,말바우시장,동광물산,723,도소매,광주광역시 북구 서방로 77-1,광주광역시 북구 우산동 189-54,35.17178688,126.9212279,062-263-7776,,N,도소매,식료품,,2021-09-15
북구,말바우시장,찹쌀진 꽈배기,724,도소매,광주광역시 북구 서방로 77-1,광주광역시 북구 우산동 189-54 1층,35.1717942,126.9212263,,,N,도소매,꽈배기,,2021-09-15
북구,말바우시장,왕손 만두 찐빵,725,도소매,광주광역시 북구 서방로 77-1,광주광역시 북구 우산동 189-54,35.1717922,126.9212149,062-383-2291,,N,도소매,"만두, 찐빵",,2021-09-15
북구,말바우시장,늘푸른마트,726,도소매,광주광역시 북구 서방로 75,광주광역시 북구 우산동 189-53,35.17188841,126.9211075,062-262-9200,,N,도소매,각종잡화,,2021-09-15
북구,말바우시장,원이네 웰빙 호떡튀김,727,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17195049,126.9209771,062-431-2611,,N,도소매,"호떡, 튀김",,2021-09-15
북구,말바우시장,쌀사랑,728,도소매,광주광역시 북구 서방로 70,광주광역시 북구 우산동 187-3,35.17186853,126.9203553,062-521-4962,,N,도소매,쌀,,2021-09-15
북구,말바우시장,부자 공인중개사,729,부동산,광주광역시 북구 서방로 70,광주광역시 북구 우산동 187-3,35.17186414,126.92036,062-470-8854,,N,도소매,부동산,,2021-09-15
북구,말바우시장,김여사네,730,소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160415,126.921579,,,N,의류,몸빼바지,,2021-09-15
북구,말바우시장,남도건어물,731,도소매,광주광역시 북구 동문대로85번길 23 1층 (우산동) 남도 건어물(우산동),광주광역시 북구 우산동 189-29,35.17160963,126.9215723,,,N,건어물,"미역,멸치",,2021-09-15
북구,말바우시장,남해수산,732,도소매,광주광역시 북구 동문대로85번길 20,광주광역시 북구 우산동 231-76,35.17160306,126.9215582,,,N,수산물,"갈치, 굴비, 가오리",,2021-09-15
북구,말바우시장,동신베이커리,733,베이커리,광주광역시 북구 동문대로85번길 23,광주광역시 북구 우산동 189-29,35.17160909,126.921583,062-269-1064,,N,베이커리,"녹차빵, 곡물빵",,2021-09-15
북구,말바우시장,말바우말린생선,734,도소매,광주광역시 북구 동문대로85번길 27,광주광역시 북구 우산동 189-28,35.17159977,126.9215817,,,N,건어물,생선,,2021-09-15
북구,말바우시장,오성수산,735,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160032,126.9215931,,,N,수산물,갈치,,2021-09-15
북구,말바우시장,요안상회,736,소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17158771,126.9215783,,,N,소매,"파, 양파, 당근",,2021-09-15
북구,말바우시장,장성생선,737,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17159757,126.9215649,,,N,수산물,굴비,,2021-09-15
북구,말바우시장,테잎,738,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17160415,126.9215569,,,N,소매,"종자, 테잎",,2021-09-15
북구,말바우시장,한성직물,739,도소매,광주광역시 북구 서방로 81,광주광역시 북구 우산동 189-56,35.17161128,126.9215528,,,N,도소매,온갖 직물,,2021-09-15
북구,말바우시장,벌교수산,740,도소매,광주광역시 북구 동문대로97번길 55,광주광역시 북구 우산동 190-1,35.1729353,126.9213864,,,N,수산물,"낙지, 조개류",,2021-09-16
북구,말바우시장,종합화장품,741,도소매,광주광역시 북구 동문대로 99,광주광역시 북구 우산동 208-12,35.17267951,126.9210149,,,N,잡화,"화장품, 생활용품",,2021-09-16
북구,말바우시장,명품프라자,742,도소매,광주광역시 북구 서방로73번길 19,광주광역시 북구 우산동 185-14,35.17267567,126.9210123,,,N,"의류, 잡화",각종 의류 및 잡화,,2021-09-16
북구,말바우시장,신용수산,743,도소매,광주광역시 북구 동문대로85번길 47,광주광역시 북구 우산동 186-9,35.1724838,126.9209595,062-262-0814,,N,수산물,"조기, 갈치 등",,2021-09-16
북구,말바우시장,우신상회,744,도소매,광주광역시 북구 서방로73번길 14,광주광역시 북구 우산동 189-1,35.17245315,126.921155,062-265-4097,,N,반찬,"김치, 고추",,2021-09-16
북구,말바우시장,우리상회,745,도소매,광주광역시 북구 서방로73번길 14,광주광역시 북구 우산동 189-1,35.17244767,126.921153,062-262-3645,,N,건어물,"강정, 각종 건어물",,2021-09-16
북구,말바우시장,대원닭집,746,도소매,광주광역시 북구 동문대로85번길 47,광주광역시 북구 우산동 186-9,35.17247878,126.9209637,062-264-2591,,N,"치킨, 닭강정","통닭, 오리뼈",,2021-09-16
북구,말바우시장,북일상회,747,도소매,광주광역시 북구 서방로73번길 12,광주광역시 북구 우산동 189-11,35.17244751,126.9211055,062-261-9903,,N,농산물,"양파, 마늘",,2021-09-16
북구,말바우시장,장원방앗간,748,도소매,광주광역시 북구 서방로73번길 10-1,광주광역시 북구 우산동 189-12,35.17237937,126.9211287,062-262-5678,,Y,식료품,"건고추, 참기름",,2021-09-16
북구,말바우시장,천하회수산포장,749,음식점,광주광역시 북구 서방로73번길 9-2,광주광역시 북구 우산동 186-10,35.17236652,126.9209299,062-433-2865,,N,생선회,"광어, 우럭",,2021-09-16
북구,말바우시장,사랑이네,750,음식점,광주광역시 북구 서방로73번길 9-1 사랑이네 1층,광주광역시 북구 우산동 186-13,35.17223689,126.9208748,,,N,"육류, 고기요리","막창, 삼겹살, 닭구이",,2021-09-16
북구,말바우시장,말바우대패삼겹살,751,음식점,광주광역시 북구 서방로73번길 8,광주광역시 북구 우산동 189-16,35.1722655,126.9210514,062-269-1862,,N,"육류, 고기요리",대패삼겹살,,2021-09-16
북구,말바우시장,원조순대국밥,752,음식점,광주광역시 북구 서방로73번길 9-1,광주광역시 북구 우산동 186-10,35.17223196,126.9208714,062-268-3159,,N,한식,"순대, 모듬국밥",,2021-09-16
북구,말바우시장,삼원당한약방,753,도소매,광주광역시 북구 서방로73번길 6,광주광역시 북구 우산동 189-17,35.17215201,126.9210411,062-261-2642,,N,한약방,"녹용, 한약재",,2021-09-16
북구,말바우시장,말바우먹거리,754,음식점,광주광역시 북구 서방로73번길 5 (우산동) 말바우먹거리,광주광역시 북구 우산동 186-14,35.17216575,126.920758,062-512-1372,,N,한식,"보신탕, 모듬국밥",,2021-09-16
북구,말바우시장,전통시장국밥,755,음식점,광주광역시 북구 서방로73번길 5,광주광역시 북구 우산동 186-14,35.17216469,126.920771,062-267-4217,,N,"순대, 순댓국","머리고기, 모듬국밥",,2021-09-16
북구,말바우시장,금성상회,756,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17199638,126.921118,,,N,채소,각종 채소,,2021-09-16
북구,말바우시장,대촌국밥,757,음식점,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17197505,126.9210979,062-268-3350,,N,국밥,"머리고기, 모듬국밥",,2021-09-16
북구,말바우시장,오라순대,758,음식점,광주광역시 북구 서방로73번길 38,광주광역시 북구 우산동 191-17,35.17212631,126.9209923,062-268-1658,,N,국밥,"머리고기, 내장국밥",,2021-09-16
북구,말바우시장,오산수산,759,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1721137,126.9210184,,,N,수산물,홍어,,2021-09-16
북구,말바우시장,시골장터,760,도소매,광주광역시 북구 군왕로51번길 136,광주광역시 북구 두암동 888-37,35.17210692,126.9210421,,,N,농산물,각종채소,,2021-09-16
북구,말바우시장,씨앗이모,761,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17208752,126.9210658,,,N,도소매,각종씨앗,,2021-09-16
북구,말바우시장,성준수산,762,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17208558,126.9210682,,,N,수산물,굴비.병어,,2021-09-16
북구,말바우시장,영광꽃농원,763,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17211855,126.9210089,,,N,도소매,각종꽃,,2021-09-16
북구,말바우시장,최고봉청과,764,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17212437,126.9209804,,,N,도소매,바나나.방울토마토,,2021-09-16
북구,말바우시장,수진상회,765,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1721011,126.9209686,,,N,도소매,감자.고구마,,2021-09-16
북구,말바우시장,야산약초 건강원,766,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17202159,126.9210789,,,N,도소매,오미자.대추,,2021-09-16
북구,말바우시장,행운남성복,767,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17203226,126.9210564,,,N,도소매,남성옷,,2021-09-16
북구,말바우시장,청해수산,768,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17205068,126.9210267,,,N,수산물,각종 생선,,2021-09-16
북구,말바우시장,영암수산,769,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17207007,126.9209769,,,N,수산물,각종 생선,,2021-09-16
북구,말바우시장,양념게장전문,770,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17207977,126.9209638,,,N,반찬가게,진미채.양념게장,,2021-09-16
북구,말바우시장,보배방앗간,771,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17185869,126.9211216,,,N,도소매,깨죽가루.미숫가루,,2021-09-16
북구,말바우시장,바우수산,772,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1718839,126.9210647,,,N,수산물,각종 생선,,2021-09-16
북구,말바우시장,매일튀밥,773,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17184706,126.9210386,,,N,도소매,뻥튀기,,2021-09-16
북구,말바우시장,종합의류,774,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17180633,126.9210397,,,N,도소매,각종의류,,2021-09-16
북구,말바우시장,치사빤스튀김,775,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1717947,126.9210694,,,N,음식점,각종튀김,,2021-09-16
북구,말바우시장,화장품 메이커,776,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17179373,126.9210682,,,N,화장품,각종화장품,,2021-09-16
북구,말바우시장,무안수산,777,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17179179,126.9211157,,,N,수산물,조기.병어,,2021-09-16
북구,말바우시장,곡성임면 야채상회,778,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17180439,126.9211287,,,N,농산물,양파.파,,2021-09-16
북구,말바우시장,굴비참조기 전문,779,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17183251,126.9211477,,,N,수산물,굴비,,2021-09-16
북구,말바우시장,말바우튀밥,780,소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.171849,126.921156,,,N,튀밥,튀밥,,2021-09-16
북구,말바우시장,싱싱얼음,781,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1719033,126.9211145,062-385-2482,,N,얼음,얼음,,2021-09-16
북구,말바우시장,대동신발,782,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.171817,126.9210208,,,N,의류,신발,,2021-09-16
북구,말바우시장,말바우일번지,783,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17200801,126.9210172,,,N,야채,"버섯,단호박",,2021-09-16
북구,말바우시장,과일장터,784,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17201965,126.9209899,,,N,청과,"사과,바나나",,2021-09-16
북구,말바우시장,광주상회,785,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17202159,126.9209603,,,N,견과류,"땅콩,콩",,2021-09-16
북구,말바우시장,미숙이건어물,786,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17202353,126.9209591,,,N,건어물,"김,멸치",,2021-09-16
북구,말바우시장,명보상회,787,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17200705,126.920946,,,N,야채,"고구마,무,감자,당금",,2021-09-16
북구,말바우시장,신세계숙녀복,788,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17199541,126.9209425,,,N,의류,여성복,,2021-09-16
북구,말바우시장,만나참숯김,789,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17198862,126.9209401,,,N,김,"김,뻥튀기",,2021-09-16
북구,말바우시장,동해수산,790,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17195759,126.9209271,,,N,수산물,"갈치,병어",,2021-09-16
북구,말바우시장,다정김치전문점,791,도소매,광주광역시 북구 동문대로97번길 26,광주광역시 북구 우산동 201-53,35.1719256,126.9209128,062-263-0058,,N,"김치,젓갈","김치,젓갈",,2021-09-16
북구,말바우시장,청해건어물,792,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1719062,126.9208998,,,N,건어물,"북어포,건새우",,2021-09-16
북구,말바우시장,대박두부,793,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17188778,126.9208867,,,N,두부,즉석두부,,2021-09-16
북구,말바우시장,광명화장품,794,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17188196,126.9208974,,,N,화장품,화장품,,2021-09-16
북구,말바우시장,조은한우축산,795,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17187421,126.9209057,,,N,정육점,한우,,2021-09-16
북구,말바우시장,한양수산,796,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17186257,126.9209354,062-267-1331,,N,수산물,"조기,굴비,갈치",,2021-09-16
북구,말바우시장,하나수산,797,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17184124,126.9209721,062-943-5244,,N,수산물,"조기,굴비,갈치",,2021-09-16
북구,말바우시장,형준의류,798,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.1718353,126.9209921,,,N,의류,여성복,,2021-09-16
북구,말바우시장,영광수산,799,도소매,광주광역시 북구 서방로 73,광주광역시 북구 우산동 189-52,35.17194816,126.9209789,,,N,수산물,"꽃게,낙지,대하,전복",,2021-09-16
북구,말바우시장,동신민물상회,800,도소매,광주광역시 북구 동문대로85번길 27,광주광역시 북구 우산동 189-28,35.17219977,126.9219575,062-263-9801,,N,도소매,"미꾸라지,거북이",,2021-09-16
북구,말바우시장,말바우 이불&커튼,801,도소매,광주광역시 북구 동문대로85번길 27,광주광역시 북구 우산동 189-28,35.17222265,126.9219723,,,N,이부자리,이불,,2021-09-16
북구,말바우시장,말바우말린생선,802,도소매,광주광역시 북구 동문대로85번길 27,광주광역시 북구 우산동 189-28,35.17225516,126.9219767,,,N,건어물,조기포,,2021-09-16
북구,말바우시장,매일닭집,803,축산물,광주광역시 북구 동문대로85번길 51,광주광역시 북구 우산동 186-7,35.17249972,126.9206786,062-267-3553,,N,축산물,닭,,2021-09-16
북구,말바우시장,매일팥죽,804,음식점,광주광역시 북구 동문대로85번길 51,광주광역시 북구 우산동 186-7,35.17253535,126.9206847,062-266-0911,,N,음식점,팥죽,,2021-09-16
북구,말바우시장,명품프라자,805,도소매,광주광역시 북구 서방로73번길 19,광주광역시 북구 우산동 185-14,35.17277258,126.9209982,,,N,도소매,"구두, 생활복",,2021-09-16
북구,말바우시장,손이가꽈배기도너츠,806,소매,광주광역시 북구 동문대로85번길 52,광주광역시 북구 우산동 185-12,35.17271832,126.9206728,062-263-8258,,N,소매,꽈배기,,2021-09-16
북구,말바우시장,신진꽃집,807,도소매,광주광역시 북구 동문대로85번길 52,광주광역시 북구 우산동 185-12,35.17276448,126.9207327,062-262-7551,,N,꽃집,화분,,2021-09-16
북구,말바우시장,영진상회,808,도소매,광주광역시 북구 동문대로97번길 7,광주광역시 북구 우산동 231-9,35.17254532,126.9238129,062-265-5289,,N,도소매,"아몬드, 땅콩",,2021-09-16
북구,말바우시장,원조웰빙건강,809,도소매,광주광역시 북구 동문대로85번길 50,광주광역시 북구 우산동 185-13,35.17281893,126.9208641,062-252-3377,,Y,도소매,양파즙,,2021-09-16
